"hw.number","mean.temp","max.temp","min.temp","length","start.date","end.date","start.doy","start.month","days.above.80","days.above.85","days.above.90","days.above.95","days.above.99th","days.above.99.5th","first.in.season","threshold","mean.temp.quantile","max.temp.quantile","min.temp.quantile","mean.temp.1","mean.summer.temp","city"
50,85.7621428571428,89.348,81.2119999999999,14,2076-07-12,2076-07-25,193,7,14,9,0,0,12,11,0,81.2119999999999,0.99972602739726,1,0.98027397260274,55.3434849315068,71.1536823529412,"ny"
51,85.5416,88.502,82.1119999999999,15,2076-08-01,2076-08-15,213,8,15,10,0,0,11,11,0,81.2119999999999,0.99972602739726,1,0.988219178082192,55.3434849315068,71.1536823529412,"ny"
52,86.21,87.7459999999999,82.454,6,2076-08-20,2076-08-25,232,8,6,5,0,0,5,5,0,81.2119999999999,1,1,0.98958904109589,55.3434849315068,71.1536823529412,"ny"
53,83.3989999999999,83.9839999999999,82.814,2,2076-09-01,2076-09-02,244,9,2,0,0,0,2,1,0,81.2119999999999,0.993972602739726,0.996712328767123,0.990958904109589,55.3434849315068,71.1536823529412,"ny"
54,82.841,84.3619999999999,81.32,2,2076-09-04,2076-09-05,247,9,2,0,0,0,1,1,0,81.2119999999999,0.990958904109589,0.998082191780822,0.981369863013699,55.3434849315068,71.1536823529412,"ny"
55,82.97,84.6679999999999,81.338,3,2076-09-09,2076-09-11,252,9,3,0,0,0,2,1,0,81.2119999999999,0.991506849315068,0.998904109589041,0.981643835616438,55.3434849315068,71.1536823529412,"ny"
56,84.1316,86.396,81.374,5,2076-09-14,2076-09-18,257,9,5,2,0,0,4,3,0,81.2119999999999,0.997260273972603,1,0.981643835616438,55.3434849315068,71.1536823529412,"ny"
57,82.076,82.436,81.716,2,2077-05-21,2077-05-22,140,5,2,0,0,0,0,0,1,81.2119999999999,0.988219178082192,0.98958904109589,0.983835616438356,55.3434849315068,71.1536823529412,"ny"
58,85.478,86.9179999999999,83.408,5,2077-06-15,2077-06-19,165,6,5,4,0,0,5,4,0,81.2119999999999,0.99972602739726,1,0.993972602739726,55.3434849315068,71.1536823529412,"ny"
59,83.2154,85.46,81.392,10,2077-06-24,2077-07-03,174,6,10,1,0,0,6,3,0,81.2119999999999,0.992876712328767,0.99972602739726,0.981917808219178,55.3434849315068,71.1536823529412,"ny"
60,82.31,82.7780000000001,81.8419999999999,2,2077-07-05,2077-07-06,185,7,2,0,0,0,1,0,0,81.2119999999999,0.989041095890411,0.990684931506849,0.986027397260274,55.3434849315068,71.1536823529412,"ny"
61,86.8143783783784,91.472,82.562,37,2077-07-09,2077-08-14,189,7,37,25,4,0,36,31,0,81.2119999999999,1,1,0.98958904109589,55.3434849315068,71.1536823529412,"ny"
62,84.9765714285714,87.1339999999998,82.472,7,2077-08-16,2077-08-22,227,8,7,3,0,0,6,5,0,81.2119999999999,0.999178082191781,1,0.98958904109589,55.3434849315068,71.1536823529412,"ny"
63,82.298,83.714,81.3560000000001,3,2077-08-29,2077-08-31,240,8,3,0,0,0,1,1,0,81.2119999999999,0.989041095890411,0.995342465753425,0.981643835616438,55.3434849315068,71.1536823529412,"ny"
64,81.554,81.716,81.392,2,2078-06-08,2078-06-09,158,6,2,0,0,0,0,0,1,81.2119999999999,0.982739726027397,0.983835616438356,0.981917808219178,55.3434849315068,71.1536823529412,"ny"
65,83.831,84.974,82.6879999999999,2,2078-06-12,2078-06-13,162,6,2,0,0,0,2,1,0,81.2119999999999,0.995342465753425,0.999178082191781,0.99041095890411,55.3434849315068,71.1536823529412,"ny"
66,83.336,84.3619999999999,82.364,4,2078-06-15,2078-06-18,165,6,4,0,0,0,3,1,0,81.2119999999999,0.993150684931507,0.998082191780822,0.989315068493151,55.3434849315068,71.1536823529412,"ny"
67,84.65,85.8560000000001,83.642,4,2078-06-22,2078-06-25,172,6,4,1,0,0,4,3,0,81.2119999999999,0.998904109589041,1,0.994794520547945,55.3434849315068,71.1536823529412,"ny"
68,83.936,85.5860000000001,82.0579999999999,3,2078-06-30,2078-07-02,180,6,3,1,0,0,2,2,0,81.2119999999999,0.995890410958904,0.99972602739726,0.988219178082192,55.3434849315068,71.1536823529412,"ny"
69,85.163,87.512,82.8319999999999,6,2078-07-06,2078-07-11,186,7,6,3,0,0,6,5,0,81.2119999999999,0.999178082191781,1,0.990958904109589,55.3434849315068,71.1536823529412,"ny"
70,83.012,83.714,82.31,2,2078-07-14,2078-07-15,194,7,2,0,0,0,1,1,0,81.2119999999999,0.991780821917808,0.995342465753425,0.989041095890411,55.3434849315068,71.1536823529412,"ny"
71,84.582,86.216,81.2659999999999,9,2078-07-17,2078-07-25,197,7,9,4,0,0,8,7,0,81.2119999999999,0.998630136986301,1,0.980821917808219,55.3434849315068,71.1536823529412,"ny"
72,84.266,86.0719999999999,82.85,3,2078-07-27,2078-07-29,207,7,3,1,0,0,3,2,0,81.2119999999999,0.997534246575343,1,0.990958904109589,55.3434849315068,71.1536823529412,"ny"
73,82.5215,83.102,81.896,4,2078-07-31,2078-08-03,211,7,4,0,0,0,1,0,0,81.2119999999999,0.98958904109589,0.992328767123288,0.986575342465753,55.3434849315068,71.1536823529412,"ny"
74,86.7614,89.222,83.138,10,2078-08-05,2078-08-14,216,8,10,9,0,0,10,9,0,81.2119999999999,1,1,0.992602739726027,55.3434849315068,71.1536823529412,"ny"
75,84.60725,89.06,81.4999999999999,8,2078-08-18,2078-08-25,229,8,8,3,0,0,6,5,0,81.2119999999999,0.998630136986301,1,0.982739726027397,55.3434849315068,71.1536823529412,"ny"
76,82.634,83.228,82.0399999999999,2,2078-09-02,2078-09-03,244,9,2,0,0,0,1,0,0,81.2119999999999,0.98986301369863,0.992876712328767,0.988219178082192,55.3434849315068,71.1536823529412,"ny"
77,82.238,84.0919999999999,81.23,3,2078-09-21,2078-09-23,263,9,3,0,0,0,1,1,0,81.2119999999999,0.988219178082192,0.997260273972603,0.980547945205479,55.3434849315068,71.1536823529412,"ny"
78,82.904,83.4260000000001,82.3819999999999,2,2078-09-28,2078-09-29,270,9,2,0,0,0,1,0,0,81.2119999999999,0.990958904109589,0.993972602739726,0.98958904109589,55.3434849315068,71.1536823529412,"ny"
79,84.191,84.272,84.11,2,2079-05-31,2079-06-01,150,5,2,0,0,0,2,2,1,81.2119999999999,0.997534246575343,0.997534246575343,0.997260273972603,55.3434849315068,71.1536823529412,"ny"
80,89.3878571428571,96.71,81.662,14,2079-07-04,2079-07-17,184,7,14,11,7,1,13,13,0,81.2119999999999,1,1,0.983013698630137,55.3434849315068,71.1536823529412,"ny"
81,86.24,88.124,83.372,3,2079-07-21,2079-07-23,201,7,3,2,0,0,3,2,0,81.2119999999999,1,1,0.993972602739726,55.3434849315068,71.1536823529412,"ny"
82,82.526,83.7319999999999,81.68,3,2079-07-27,2079-07-29,207,7,3,0,0,0,1,1,0,81.2119999999999,0.98958904109589,0.995342465753425,0.983013698630137,55.3434849315068,71.1536823529412,"ny"
83,86.3816,92.012,82.9579999999999,15,2079-07-31,2079-08-14,211,7,15,10,2,0,15,13,0,81.2119999999999,1,1,0.991506849315068,55.3434849315068,71.1536823529412,"ny"
84,83.5209090909091,85.874,81.59,11,2079-08-17,2079-08-27,228,8,11,1,0,0,8,6,0,81.2119999999999,0.994246575342466,1,0.983013698630137,55.3434849315068,71.1536823529412,"ny"
85,84.74,86.288,82.994,5,2079-08-29,2079-09-02,240,8,5,2,0,0,5,4,0,81.2119999999999,0.999178082191781,1,0.991506849315068,55.3434849315068,71.1536823529412,"ny"
86,85.289,86.486,84.0919999999999,2,2079-09-04,2079-09-05,246,9,2,1,0,0,2,2,0,81.2119999999999,0.99972602739726,1,0.997260273972603,55.3434849315068,71.1536823529412,"ny"
1,82.508,83.6060000000001,81.41,2,2070-06-03,2070-06-04,153,6,2,0,0,0,1,0,1,81.2119999999999,0.98958904109589,0.994794520547945,0.982191780821918,55.3434849315068,71.1536823529412,"nwk"
2,83.096,85.568,81.302,3,2070-06-17,2070-06-19,167,6,3,1,0,0,1,1,0,81.2119999999999,0.992054794520548,0.99972602739726,0.981369863013699,55.3434849315068,71.1536823529412,"nwk"
3,85.1115714285714,89.546,81.2119999999999,14,2070-07-07,2070-07-20,187,7,14,8,0,0,12,10,0,81.2119999999999,0.999178082191781,1,0.98027397260274,55.3434849315068,71.1536823529412,"nwk"
4,85.391,88.34,83.3360000000001,6,2070-07-22,2070-07-27,202,7,6,3,0,0,6,5,0,81.2119999999999,0.99972602739726,1,0.993424657534247,55.3434849315068,71.1536823529412,"nwk"
5,86.5088461538462,92.912,81.878,26,2070-08-01,2070-08-26,212,8,26,15,6,0,23,19,0,81.2119999999999,1,1,0.986301369863014,55.3434849315068,71.1536823529412,"nwk"
6,83.954,84.416,83.552,3,2070-09-23,2070-09-25,265,9,3,0,0,0,3,2,0,81.2119999999999,0.996438356164384,0.998356164383562,0.994246575342466,55.3434849315068,71.1536823529412,"nwk"
7,81.95,82.562,81.338,2,2071-06-07,2071-06-08,157,6,2,0,0,0,0,0,1,81.2119999999999,0.986849315068493,0.98958904109589,0.981643835616438,55.3434849315068,71.1536823529412,"nwk"
8,83.4395,84.812,82.238,4,2071-06-10,2071-06-13,160,6,4,0,0,0,3,2,0,81.2119999999999,0.993972602739726,0.999178082191781,0.988493150684931,55.3434849315068,71.1536823529412,"nwk"
9,86.738,89.078,81.608,12,2071-06-20,2071-07-01,170,6,12,9,0,0,11,11,0,81.2119999999999,1,1,0.983013698630137,55.3434849315068,71.1536823529412,"nwk"
10,86.89775,91.004,82.022,8,2071-07-04,2071-07-11,184,7,8,5,1,0,6,6,0,81.2119999999999,1,1,0.987945205479452,55.3434849315068,71.1536823529412,"nwk"
11,84.278,84.992,83.318,3,2071-07-16,2071-07-18,196,7,3,0,0,0,3,2,0,81.2119999999999,0.997534246575343,0.999178082191781,0.993150684931507,55.3434849315068,71.1536823529412,"nwk"
12,89.1248,93.128,85.316,5,2071-07-25,2071-07-29,205,7,5,5,2,0,5,5,0,81.2119999999999,1,1,0.99972602739726,55.3434849315068,71.1536823529412,"nwk"
13,87.5956129032258,93.9379999999999,82.598,31,2071-08-01,2071-08-31,212,8,31,25,9,0,29,27,0,81.2119999999999,1,1,0.98986301369863,55.3434849315068,71.1536823529412,"nwk"
14,83.1335,84.236,82.022,4,2071-09-07,2071-09-10,249,9,4,0,0,0,3,1,0,81.2119999999999,0.992602739726027,0.997534246575343,0.987945205479452,55.3434849315068,71.1536823529412,"nwk"
15,82.1075,82.724,81.338,4,2071-09-14,2071-09-17,256,9,4,0,0,0,1,0,0,81.2119999999999,0.988219178082192,0.99041095890411,0.981643835616438,55.3434849315068,71.1536823529412,"nwk"
16,86.6798461538461,89.474,82.796,13,2072-06-15,2072-06-27,166,6,13,12,0,0,13,12,1,81.2119999999999,1,1,0.990958904109589,55.3434849315068,71.1536823529412,"nwk"
17,85.619,92.372,81.878,18,2072-06-29,2072-07-16,180,6,18,9,3,0,14,12,0,81.2119999999999,0.99972602739726,1,0.986301369863014,55.3434849315068,71.1536823529412,"nwk"
18,81.869,82.2739999999999,81.464,2,2072-07-27,2072-07-28,208,7,2,0,0,0,0,0,0,81.2119999999999,0.986301369863014,0.989041095890411,0.982465753424658,55.3434849315068,71.1536823529412,"nwk"
19,86.6268235294117,93.8839999999998,81.932,17,2072-07-31,2072-08-16,212,7,17,11,2,0,15,14,0,81.2119999999999,1,1,0.986575342465753,55.3434849315068,71.1536823529412,"nwk"
20,85.3025,86.378,84.0919999999999,8,2072-08-22,2072-08-29,234,8,8,6,0,0,8,8,0,81.2119999999999,0.99972602739726,1,0.997260273972603,55.3434849315068,71.1536823529412,"nwk"
21,82.6412,84.182,81.518,5,2072-09-08,2072-09-12,251,9,5,0,0,0,2,1,0,81.2119999999999,0.98986301369863,0.997534246575343,0.982739726027397,55.3434849315068,71.1536823529412,"nwk"
22,82.904,85.946,81.518,9,2073-06-17,2073-06-25,167,6,9,1,0,0,6,2,1,81.2119999999999,0.990958904109589,1,0.982739726027397,55.3434849315068,71.1536823529412,"nwk"
23,85.3385,86.7020000000001,83.0839999999999,4,2073-06-30,2073-07-03,180,6,4,3,0,0,4,3,0,81.2119999999999,0.99972602739726,1,0.992054794520548,55.3434849315068,71.1536823529412,"nwk"
24,83.543,84.794,82.292,2,2073-07-06,2073-07-07,186,7,2,0,0,0,1,1,0,81.2119999999999,0.994246575342466,0.999178082191781,0.989041095890411,55.3434849315068,71.1536823529412,"nwk"
25,85.3268,87.638,81.4280000000001,5,2073-07-09,2073-07-13,189,7,5,3,0,0,4,3,0,81.2119999999999,0.99972602739726,1,0.982191780821918,55.3434849315068,71.1536823529412,"nwk"
26,87.4301,93.398,81.446,20,2073-07-17,2073-08-05,197,7,20,12,6,0,18,15,0,81.2119999999999,1,1,0.982465753424658,55.3434849315068,71.1536823529412,"nwk"
27,83.516,84.722,81.4999999999999,3,2073-08-09,2073-08-11,220,8,3,0,0,0,2,2,0,81.2119999999999,0.994246575342466,0.999178082191781,0.982739726027397,55.3434849315068,71.1536823529412,"nwk"
28,83.5090769230769,86.414,81.392,13,2073-08-16,2073-08-28,227,8,13,3,0,0,8,5,0,81.2119999999999,0.994246575342466,1,0.981917808219178,55.3434849315068,71.1536823529412,"nwk"
29,82.85,83.7499999999999,81.4999999999999,3,2073-09-06,2073-09-08,248,9,3,0,0,0,2,1,0,81.2119999999999,0.990958904109589,0.995342465753425,0.982739726027397,55.3434849315068,71.1536823529412,"nwk"
30,83.2892,84.506,81.4819999999999,5,2073-09-17,2073-09-21,259,9,5,0,0,0,3,3,0,81.2119999999999,0.993150684931507,0.998630136986301,0.982465753424658,55.3434849315068,71.1536823529412,"nwk"
31,85.154,88.16,83.588,5,2074-06-27,2074-07-01,177,6,5,2,0,0,5,4,1,81.2119999999999,0.999178082191781,1,0.994794520547945,55.3434849315068,71.1536823529412,"nwk"
32,81.608,81.878,81.338,2,2074-07-03,2074-07-04,183,7,2,0,0,0,0,0,0,81.2119999999999,0.983013698630137,0.986301369863014,0.981643835616438,55.3434849315068,71.1536823529412,"nwk"
33,86.3207272727273,92.444,81.2659999999999,11,2074-07-06,2074-07-16,186,7,11,7,2,0,8,7,0,81.2119999999999,1,1,0.980821917808219,55.3434849315068,71.1536823529412,"nwk"
34,83.894,84.2899999999999,83.4260000000001,3,2074-07-18,2074-07-20,198,7,3,0,0,0,3,2,0,81.2119999999999,0.995616438356164,0.997808219178082,0.993972602739726,55.3434849315068,71.1536823529412,"nwk"
35,88.814,92.8940000000001,83.714,12,2074-07-22,2074-08-02,202,7,12,11,5,0,12,12,0,81.2119999999999,1,1,0.995342465753425,55.3434849315068,71.1536823529412,"nwk"
36,87.4791764705882,93.3260000000001,81.914,17,2074-08-05,2074-08-21,216,8,17,15,3,0,16,16,0,81.2119999999999,1,1,0.986575342465753,55.3434849315068,71.1536823529412,"nwk"
37,85.574,88.2499999999999,83.858,3,2074-08-25,2074-08-27,236,8,3,1,0,0,3,3,0,81.2119999999999,0.99972602739726,1,0.995616438356164,55.3434849315068,71.1536823529412,"nwk"
38,85.55225,90.23,81.518,8,2074-09-03,2074-09-10,245,9,8,4,1,0,6,4,0,81.2119999999999,0.99972602739726,1,0.982739726027397,55.3434849315068,71.1536823529412,"nwk"
39,84.686,88.268,82.436,4,2075-06-04,2075-06-07,154,6,4,2,0,0,3,2,1,81.2119999999999,0.998904109589041,1,0.98958904109589,55.3434849315068,71.1536823529412,"nwk"
40,82.886,83.5339999999999,82.238,2,2075-06-10,2075-06-11,160,6,2,0,0,0,1,0,0,81.2119999999999,0.990958904109589,0.994246575342466,0.988493150684931,55.3434849315068,71.1536823529412,"nwk"
41,83.4243636363636,86.0539999999999,82.0760000000001,11,2075-06-22,2075-07-02,172,6,11,1,0,0,6,5,0,81.2119999999999,0.993972602739726,1,0.988219178082192,55.3434849315068,71.1536823529412,"nwk"
42,86.624,93.758,81.518,15,2075-07-04,2075-07-18,184,7,15,10,2,0,12,11,0,81.2119999999999,1,1,0.982739726027397,55.3434849315068,71.1536823529412,"nwk"
43,86.3474,94.2079999999999,81.788,20,2075-07-25,2075-08-13,205,7,20,11,6,0,15,13,0,81.2119999999999,1,1,0.984931506849315,55.3434849315068,71.1536823529412,"nwk"
44,83.6059999999999,84.488,82.9399999999999,3,2075-08-25,2075-08-27,236,8,3,0,0,0,3,1,0,81.2119999999999,0.994794520547945,0.998630136986301,0.991506849315068,55.3434849315068,71.1536823529412,"nwk"
45,82.6819999999999,83.5159999999999,81.4819999999999,6,2075-08-31,2075-09-05,242,8,6,0,0,0,4,0,0,81.2119999999999,0.99041095890411,0.994246575342466,0.982465753424658,55.3434849315068,71.1536823529412,"nwk"
46,82.397,83.4619999999999,81.248,6,2075-09-09,2075-09-14,251,9,6,0,0,0,3,0,0,81.2119999999999,0.98958904109589,0.994246575342466,0.980547945205479,55.3434849315068,71.1536823529412,"nwk"
47,83.216,84.11,81.446,3,2076-06-13,2076-06-15,164,6,3,0,0,0,2,2,1,81.2119999999999,0.992876712328767,0.997260273972603,0.982465753424658,55.3434849315068,71.1536823529412,"nwk"
48,84.248,86.954,82.292,3,2076-07-05,2076-07-07,186,7,3,1,0,0,2,1,0,81.2119999999999,0.997534246575343,1,0.989041095890411,55.3434849315068,71.1536823529412,"nwk"
49,81.428,81.6440000000001,81.2119999999999,2,2076-07-09,2076-07-10,190,7,2,0,0,0,0,0,0,81.2119999999999,0.982191780821918,0.983013698630137,0.98027397260274,55.3434849315068,71.1536823529412,"nwk"
50,85.7621428571428,89.348,81.2119999999999,14,2076-07-12,2076-07-25,193,7,14,9,0,0,12,11,0,81.2119999999999,0.99972602739726,1,0.98027397260274,55.3434849315068,71.1536823529412,"nwk"
51,85.5416,88.502,82.1119999999999,15,2076-08-01,2076-08-15,213,8,15,10,0,0,11,11,0,81.2119999999999,0.99972602739726,1,0.988219178082192,55.3434849315068,71.1536823529412,"nwk"
52,86.21,87.7459999999999,82.454,6,2076-08-20,2076-08-25,232,8,6,5,0,0,5,5,0,81.2119999999999,1,1,0.98958904109589,55.3434849315068,71.1536823529412,"nwk"
53,83.3989999999999,83.9839999999999,82.814,2,2076-09-01,2076-09-02,244,9,2,0,0,0,2,1,0,81.2119999999999,0.993972602739726,0.996712328767123,0.990958904109589,55.3434849315068,71.1536823529412,"nwk"
54,82.841,84.3619999999999,81.32,2,2076-09-04,2076-09-05,247,9,2,0,0,0,1,1,0,81.2119999999999,0.990958904109589,0.998082191780822,0.981369863013699,55.3434849315068,71.1536823529412,"nwk"
55,82.97,84.6679999999999,81.338,3,2076-09-09,2076-09-11,252,9,3,0,0,0,2,1,0,81.2119999999999,0.991506849315068,0.998904109589041,0.981643835616438,55.3434849315068,71.1536823529412,"nwk"
56,84.1316,86.396,81.374,5,2076-09-14,2076-09-18,257,9,5,2,0,0,4,3,0,81.2119999999999,0.997260273972603,1,0.981643835616438,55.3434849315068,71.1536823529412,"nwk"
57,82.076,82.436,81.716,2,2077-05-21,2077-05-22,140,5,2,0,0,0,0,0,1,81.2119999999999,0.988219178082192,0.98958904109589,0.983835616438356,55.3434849315068,71.1536823529412,"nwk"
58,85.478,86.9179999999999,83.408,5,2077-06-15,2077-06-19,165,6,5,4,0,0,5,4,0,81.2119999999999,0.99972602739726,1,0.993972602739726,55.3434849315068,71.1536823529412,"nwk"
59,83.2154,85.46,81.392,10,2077-06-24,2077-07-03,174,6,10,1,0,0,6,3,0,81.2119999999999,0.992876712328767,0.99972602739726,0.981917808219178,55.3434849315068,71.1536823529412,"nwk"
60,82.31,82.7780000000001,81.8419999999999,2,2077-07-05,2077-07-06,185,7,2,0,0,0,1,0,0,81.2119999999999,0.989041095890411,0.990684931506849,0.986027397260274,55.3434849315068,71.1536823529412,"nwk"
61,86.8143783783784,91.472,82.562,37,2077-07-09,2077-08-14,189,7,37,25,4,0,36,31,0,81.2119999999999,1,1,0.98958904109589,55.3434849315068,71.1536823529412,"nwk"
62,84.9765714285714,87.1339999999998,82.472,7,2077-08-16,2077-08-22,227,8,7,3,0,0,6,5,0,81.2119999999999,0.999178082191781,1,0.98958904109589,55.3434849315068,71.1536823529412,"nwk"
63,82.298,83.714,81.3560000000001,3,2077-08-29,2077-08-31,240,8,3,0,0,0,1,1,0,81.2119999999999,0.989041095890411,0.995342465753425,0.981643835616438,55.3434849315068,71.1536823529412,"nwk"
64,81.554,81.716,81.392,2,2078-06-08,2078-06-09,158,6,2,0,0,0,0,0,1,81.2119999999999,0.982739726027397,0.983835616438356,0.981917808219178,55.3434849315068,71.1536823529412,"nwk"
65,83.831,84.974,82.6879999999999,2,2078-06-12,2078-06-13,162,6,2,0,0,0,2,1,0,81.2119999999999,0.995342465753425,0.999178082191781,0.99041095890411,55.3434849315068,71.1536823529412,"nwk"
66,83.336,84.3619999999999,82.364,4,2078-06-15,2078-06-18,165,6,4,0,0,0,3,1,0,81.2119999999999,0.993150684931507,0.998082191780822,0.989315068493151,55.3434849315068,71.1536823529412,"nwk"
67,84.65,85.8560000000001,83.642,4,2078-06-22,2078-06-25,172,6,4,1,0,0,4,3,0,81.2119999999999,0.998904109589041,1,0.994794520547945,55.3434849315068,71.1536823529412,"nwk"
68,83.936,85.5860000000001,82.0579999999999,3,2078-06-30,2078-07-02,180,6,3,1,0,0,2,2,0,81.2119999999999,0.995890410958904,0.99972602739726,0.988219178082192,55.3434849315068,71.1536823529412,"nwk"
69,85.163,87.512,82.8319999999999,6,2078-07-06,2078-07-11,186,7,6,3,0,0,6,5,0,81.2119999999999,0.999178082191781,1,0.990958904109589,55.3434849315068,71.1536823529412,"nwk"
70,83.012,83.714,82.31,2,2078-07-14,2078-07-15,194,7,2,0,0,0,1,1,0,81.2119999999999,0.991780821917808,0.995342465753425,0.989041095890411,55.3434849315068,71.1536823529412,"nwk"
71,84.582,86.216,81.2659999999999,9,2078-07-17,2078-07-25,197,7,9,4,0,0,8,7,0,81.2119999999999,0.998630136986301,1,0.980821917808219,55.3434849315068,71.1536823529412,"nwk"
72,84.266,86.0719999999999,82.85,3,2078-07-27,2078-07-29,207,7,3,1,0,0,3,2,0,81.2119999999999,0.997534246575343,1,0.990958904109589,55.3434849315068,71.1536823529412,"nwk"
73,82.5215,83.102,81.896,4,2078-07-31,2078-08-03,211,7,4,0,0,0,1,0,0,81.2119999999999,0.98958904109589,0.992328767123288,0.986575342465753,55.3434849315068,71.1536823529412,"nwk"
74,86.7614,89.222,83.138,10,2078-08-05,2078-08-14,216,8,10,9,0,0,10,9,0,81.2119999999999,1,1,0.992602739726027,55.3434849315068,71.1536823529412,"nwk"
75,84.60725,89.06,81.4999999999999,8,2078-08-18,2078-08-25,229,8,8,3,0,0,6,5,0,81.2119999999999,0.998630136986301,1,0.982739726027397,55.3434849315068,71.1536823529412,"nwk"
76,82.634,83.228,82.0399999999999,2,2078-09-02,2078-09-03,244,9,2,0,0,0,1,0,0,81.2119999999999,0.98986301369863,0.992876712328767,0.988219178082192,55.3434849315068,71.1536823529412,"nwk"
77,82.238,84.0919999999999,81.23,3,2078-09-21,2078-09-23,263,9,3,0,0,0,1,1,0,81.2119999999999,0.988219178082192,0.997260273972603,0.980547945205479,55.3434849315068,71.1536823529412,"nwk"
78,82.904,83.4260000000001,82.3819999999999,2,2078-09-28,2078-09-29,270,9,2,0,0,0,1,0,0,81.2119999999999,0.990958904109589,0.993972602739726,0.98958904109589,55.3434849315068,71.1536823529412,"nwk"
79,84.191,84.272,84.11,2,2079-05-31,2079-06-01,150,5,2,0,0,0,2,2,1,81.2119999999999,0.997534246575343,0.997534246575343,0.997260273972603,55.3434849315068,71.1536823529412,"nwk"
80,89.3878571428571,96.71,81.662,14,2079-07-04,2079-07-17,184,7,14,11,7,1,13,13,0,81.2119999999999,1,1,0.983013698630137,55.3434849315068,71.1536823529412,"nwk"
81,86.24,88.124,83.372,3,2079-07-21,2079-07-23,201,7,3,2,0,0,3,2,0,81.2119999999999,1,1,0.993972602739726,55.3434849315068,71.1536823529412,"nwk"
82,82.526,83.7319999999999,81.68,3,2079-07-27,2079-07-29,207,7,3,0,0,0,1,1,0,81.2119999999999,0.98958904109589,0.995342465753425,0.983013698630137,55.3434849315068,71.1536823529412,"nwk"
83,86.3816,92.012,82.9579999999999,15,2079-07-31,2079-08-14,211,7,15,10,2,0,15,13,0,81.2119999999999,1,1,0.991506849315068,55.3434849315068,71.1536823529412,"nwk"
84,83.5209090909091,85.874,81.59,11,2079-08-17,2079-08-27,228,8,11,1,0,0,8,6,0,81.2119999999999,0.994246575342466,1,0.983013698630137,55.3434849315068,71.1536823529412,"nwk"
85,84.74,86.288,82.994,5,2079-08-29,2079-09-02,240,8,5,2,0,0,5,4,0,81.2119999999999,0.999178082191781,1,0.991506849315068,55.3434849315068,71.1536823529412,"nwk"
86,85.289,86.486,84.0919999999999,2,2079-09-04,2079-09-05,246,9,2,1,0,0,2,2,0,81.2119999999999,0.99972602739726,1,0.997260273972603,55.3434849315068,71.1536823529412,"nwk"
1,83.228,84.038,82.4179999999999,2,2070-06-03,2070-06-04,153,6,2,0,0,0,1,1,1,81.44672,0.993424657534247,0.996164383561644,0.988767123287671,55.7547232876712,71.566894117647,"phil"
2,83.654,84.902,82.238,3,2070-06-17,2070-06-19,167,6,3,0,0,0,2,1,0,81.44672,0.994520547945206,0.999452054794521,0.987397260273973,55.7547232876712,71.566894117647,"phil"
3,82.373,82.886,81.86,2,2070-06-29,2070-06-30,179,6,2,0,0,0,1,0,0,81.44672,0.988493150684931,0.991506849315068,0.984931506849315,55.7547232876712,71.566894117647,"phil"
4,83.102,83.912,82.292,2,2070-07-04,2070-07-05,184,7,2,0,0,0,1,1,0,81.44672,0.992602739726027,0.995616438356164,0.987671232876712,55.7547232876712,71.566894117647,"phil"
5,85.055,90.464,82.094,14,2070-07-07,2070-07-20,187,7,14,5,1,0,13,9,0,81.44672,1,1,0.986301369863014,55.7547232876712,71.566894117647,"phil"
6,84.656,86.45,82.562,6,2070-07-22,2070-07-27,202,7,6,2,0,0,5,4,0,81.44672,0.998630136986301,1,0.98986301369863,55.7547232876712,71.566894117647,"phil"
7,84.9404,90.104,81.464,15,2070-08-01,2070-08-15,212,8,15,5,1,0,13,9,0,81.44672,0.99972602739726,1,0.98,55.7547232876712,71.566894117647,"phil"
8,89.438,92.408,82.0579999999999,9,2070-08-18,2070-08-26,229,8,9,8,6,0,8,8,0,81.44672,1,1,0.985753424657534,55.7547232876712,71.566894117647,"phil"
9,83.108,83.768,82.652,3,2070-09-23,2070-09-25,265,9,3,0,0,0,3,0,0,81.44672,0.992876712328767,0.994520547945206,0.99041095890411,55.7547232876712,71.566894117647,"phil"
10,83.2897142857143,85.064,81.5719999999999,7,2071-06-07,2071-06-13,157,6,7,2,0,0,5,2,1,81.44672,0.993424657534247,1,0.980821917808219,55.7547232876712,71.566894117647,"phil"
11,85.847,87.818,83.7319999999999,12,2071-06-20,2071-07-01,170,6,12,7,0,0,12,11,0,81.44672,1,1,0.994520547945206,55.7547232876712,71.566894117647,"phil"
12,86.2925,89.564,82.148,8,2071-07-04,2071-07-11,184,7,8,5,0,0,7,6,0,81.44672,1,1,0.986301369863014,55.7547232876712,71.566894117647,"phil"
13,84.182,85.55,81.788,4,2071-07-15,2071-07-18,195,7,4,1,0,0,3,3,0,81.44672,0.996438356164384,1,0.984109589041096,55.7547232876712,71.566894117647,"phil"
14,88.241,91.7780000000001,84.002,6,2071-07-24,2071-07-29,204,7,6,5,2,0,6,6,0,81.44672,1,1,0.995890410958904,55.7547232876712,71.566894117647,"phil"
15,87.6176774193548,91.76,83.858,31,2071-08-01,2071-08-31,212,8,31,27,7,0,31,31,0,81.44672,1,1,0.995068493150685,55.7547232876712,71.566894117647,"phil"
