"hw.number","mean.temp","max.temp","min.temp","length","start.date","end.date","start.doy","start.month","days.above.80","days.above.85","days.above.90","days.above.95","days.above.99th","days.above.99.5th","first.in.season","threshold","mean.temp.quantile","max.temp.quantile","min.temp.quantile","mean.temp.1","mean.summer.temp","city"
12,83.867,90.32,78.5839999999999,18,2071-07-13,2071-07-30,193,7,17,6,1,0,17,15,0,78.1167199999999,0.999452054794521,1,0.984383561643836,57.4712920547945,68.5630470588235,"nwk"
13,80.6582352941176,85.892,78.1339999999998,17,2071-08-01,2071-08-17,212,8,10,1,0,0,11,7,0,78.1167199999999,0.993972602739726,1,0.98,57.4712920547945,68.5630470588235,"nwk"
14,80.402,83.6060000000001,78.152,4,2071-08-19,2071-08-22,230,8,2,0,0,0,2,2,0,78.1167199999999,0.993424657534247,0.999178082191781,0.98027397260274,57.4712920547945,68.5630470588235,"nwk"
15,79.205,80.222,78.1879999999999,2,2071-08-24,2071-08-25,235,8,1,0,0,0,1,0,0,78.1167199999999,0.989315068493151,0.992602739726027,0.980547945205479,57.4712920547945,68.5630470588235,"nwk"
16,82.572,85.9280000000001,78.512,18,2071-08-28,2071-09-14,239,8,16,2,0,0,16,16,0,78.1167199999999,0.997534246575343,1,0.983561643835616,57.4712920547945,68.5630470588235,"nwk"
17,81.2089999999999,83.0839999999999,79.07,6,2071-09-30,2071-10-05,272,9,5,0,0,0,5,4,0,78.1167199999999,0.996164383561644,0.998082191780822,0.988767123287671,57.4712920547945,68.5630470588235,"nwk"
18,79.7809999999999,80.3839999999998,79.1780000000001,2,2072-06-30,2072-07-01,181,6,1,0,0,0,1,0,1,78.1167199999999,0.991232876712329,0.993150684931507,0.989315068493151,57.4712920547945,68.5630470588235,"nwk"
19,79.601,80.51,78.692,2,2072-07-25,2072-07-26,206,7,1,0,0,0,1,0,0,78.1167199999999,0.99013698630137,0.993424657534247,0.985753424657534,57.4712920547945,68.5630470588235,"nwk"
20,79.661,80.78,78.9260000000001,6,2072-07-30,2072-08-04,211,7,2,0,0,0,3,1,0,78.1167199999999,0.990684931506849,0.995342465753425,0.987123287671233,57.4712920547945,68.5630470588235,"nwk"
21,80.732,84.182,78.53,9,2072-08-10,2072-08-18,222,8,6,0,0,0,6,5,0,78.1167199999999,0.994794520547945,0.999452054794521,0.983561643835616,57.4712920547945,68.5630470588235,"nwk"
22,80.222,81.122,79.3219999999999,2,2072-08-20,2072-08-21,232,8,1,0,0,0,1,1,0,78.1167199999999,0.992602739726027,0.996164383561644,0.98958904109589,57.4712920547945,68.5630470588235,"nwk"
23,81.752,82.256,81.248,2,2072-08-25,2072-08-26,237,8,2,0,0,0,2,2,0,78.1167199999999,0.996712328767123,0.996986301369863,0.996164383561644,57.4712920547945,68.5630470588235,"nwk"
24,80.15,83.3,78.4399999999999,3,2073-06-27,2073-06-29,177,6,1,0,0,0,1,1,1,78.1167199999999,0.992328767123288,0.998630136986301,0.983561643835616,57.4712920547945,68.5630470588235,"nwk"
25,84.9976666666666,91.3999999999999,78.6200000000001,54,2073-07-16,2073-09-07,196,7,48,29,4,0,49,46,0,78.1167199999999,1,1,0.984931506849315,57.4712920547945,68.5630470588235,"nwk"
26,80.4997142857142,81.626,79.07,7,2073-09-10,2073-09-16,252,9,6,0,0,0,6,3,0,78.1167199999999,0.993424657534247,0.996712328767123,0.988767123287671,57.4712920547945,68.5630470588235,"nwk"
27,83.2529677419355,91.094,78.1879999999999,31,2074-07-04,2074-08-03,184,7,26,8,1,0,27,25,1,78.1167199999999,0.998630136986301,1,0.980547945205479,57.4712920547945,68.5630470588235,"nwk"
28,83.426,88.8079999999999,78.512,19,2074-08-08,2074-08-26,219,8,16,5,0,0,17,16,0,78.1167199999999,0.998904109589041,1,0.983561643835616,57.4712920547945,68.5630470588235,"nwk"
29,79.457,80.456,78.512,4,2074-09-03,2074-09-06,245,9,2,0,0,0,2,0,0,78.1167199999999,0.98986301369863,0.993424657534247,0.983561643835616,57.4712920547945,68.5630470588235,"nwk"
30,78.665,79.1780000000001,78.152,2,2074-09-08,2074-09-09,250,9,0,0,0,0,0,0,0,78.1167199999999,0.985205479452055,0.989315068493151,0.98027397260274,57.4712920547945,68.5630470588235,"nwk"
31,80.693,83.6060000000001,78.314,6,2075-07-03,2075-07-08,183,7,4,0,0,0,4,3,1,78.1167199999999,0.994520547945206,0.999178082191781,0.982465753424658,57.4712920547945,68.5630470588235,"nwk"
32,83.5185714285714,89.7260000000001,78.1339999999998,21,2075-07-10,2075-07-30,190,7,18,7,0,0,18,17,0,78.1167199999999,0.998904109589041,1,0.98,57.4712920547945,68.5630470588235,"nwk"
33,83.0134117647059,87.818,78.4399999999999,51,2075-08-01,2075-09-20,212,8,45,15,0,0,46,40,0,78.1167199999999,0.998082191780822,1,0.983561643835616,57.4712920547945,68.5630470588235,"nwk"
34,82.922,83.354,82.49,2,2076-06-06,2076-06-07,157,6,2,0,0,0,2,2,1,78.1167199999999,0.998082191780822,0.998904109589041,0.997534246575343,57.4712920547945,68.5630470588235,"nwk"
35,82.14,84.128,79.8079999999999,9,2076-06-30,2076-07-08,181,6,7,0,0,0,9,5,0,78.1167199999999,0.996986301369863,0.999452054794521,0.991232876712329,57.4712920547945,68.5630470588235,"nwk"
36,79.73,80.5280000000001,78.908,3,2076-07-13,2076-07-15,194,7,1,0,0,0,2,0,0,78.1167199999999,0.990958904109589,0.993424657534247,0.986849315068493,57.4712920547945,68.5630470588235,"nwk"
37,80.472,82.472,78.422,9,2076-07-20,2076-07-28,201,7,4,0,0,0,6,4,0,78.1167199999999,0.993424657534247,0.997534246575343,0.983287671232877,57.4712920547945,68.5630470588235,"nwk"
38,81.1464285714286,84.2,78.5839999999999,14,2076-07-30,2076-08-12,211,7,9,0,0,0,10,9,0,78.1167199999999,0.996164383561644,0.999452054794521,0.984383561643836,57.4712920547945,68.5630470588235,"nwk"
39,83.15,87.008,78.4399999999999,6,2076-08-14,2076-08-19,226,8,4,2,0,0,5,4,0,78.1167199999999,0.998082191780822,1,0.983561643835616,57.4712920547945,68.5630470588235,"nwk"
40,80.2605714285714,83.8039999999999,78.4579999999999,14,2076-08-25,2076-09-07,237,8,8,0,0,0,8,5,0,78.1167199999999,0.992876712328767,0.999452054794521,0.983561643835616,57.4712920547945,68.5630470588235,"nwk"
41,79.187,80.204,78.17,2,2076-09-09,2076-09-10,252,9,1,0,0,0,1,0,0,78.1167199999999,0.989315068493151,0.992602739726027,0.98027397260274,57.4712920547945,68.5630470588235,"nwk"
42,81.1625,81.968,80.204,4,2077-06-05,2077-06-08,155,6,4,0,0,0,4,3,1,78.1167199999999,0.996164383561644,0.996986301369863,0.992602739726027,57.4712920547945,68.5630470588235,"nwk"
43,79.961,81.1399999999999,78.782,2,2077-06-24,2077-06-25,174,6,1,0,0,0,1,1,0,78.1167199999999,0.992328767123288,0.996164383561644,0.986301369863014,57.4712920547945,68.5630470588235,"nwk"
44,83.8535,88.0159999999999,80.6,8,2077-07-05,2077-07-12,185,7,8,3,0,0,8,6,0,78.1167199999999,0.999452054794521,1,0.993424657534247,57.4712920547945,68.5630470588235,"nwk"
45,80.942,81.896,79.988,2,2077-07-16,2077-07-17,196,7,1,0,0,0,2,1,0,78.1167199999999,0.995342465753425,0.996986301369863,0.992328767123288,57.4712920547945,68.5630470588235,"nwk"
46,83.78285,90.536,78.1339999999998,40,2077-07-28,2077-09-05,208,7,32,15,2,0,37,31,0,78.1167199999999,0.999178082191781,1,0.98,57.4712920547945,68.5630470588235,"nwk"
47,78.572,78.9619999999999,78.2780000000001,3,2077-09-10,2077-09-12,252,9,0,0,0,0,0,0,0,78.1167199999999,0.984383561643836,0.987397260273973,0.982191780821918,57.4712920547945,68.5630470588235,"nwk"
48,82.358375,84.8839999999998,79.754,16,2077-09-15,2077-09-30,257,9,14,0,0,0,16,12,0,78.1167199999999,0.996986301369863,1,0.991232876712329,57.4712920547945,68.5630470588235,"nwk"
49,79.4705,81.3560000000001,78.26,4,2078-06-19,2078-06-22,169,6,1,0,0,0,2,1,1,78.1167199999999,0.98986301369863,0.996164383561644,0.982191780821918,57.4712920547945,68.5630470588235,"nwk"
50,79.0159999999999,79.8079999999999,78.494,3,2078-06-29,2078-07-01,179,6,0,0,0,0,1,0,0,78.1167199999999,0.987945205479452,0.991232876712329,0.983561643835616,57.4712920547945,68.5630470588235,"nwk"
51,79.988,80.8700000000001,78.71,3,2078-07-03,2078-07-05,183,7,2,0,0,0,2,1,0,78.1167199999999,0.992328767123288,0.995342465753425,0.985753424657534,57.4712920547945,68.5630470588235,"nwk"
52,82.0483076923077,86.126,78.1339999999998,52,2078-07-08,2078-08-28,188,7,46,3,0,0,49,36,0,78.1167199999999,0.996986301369863,1,0.98,57.4712920547945,68.5630470588235,"nwk"
53,80.114,81.05,78.386,3,2079-06-10,2079-06-12,160,6,2,0,0,0,2,2,1,78.1167199999999,0.992328767123288,0.995616438356164,0.982739726027397,57.4712920547945,68.5630470588235,"nwk"
54,79.3489999999999,79.8079999999999,78.8899999999999,2,2079-06-17,2079-06-18,167,6,0,0,0,0,1,0,0,78.1167199999999,0.98958904109589,0.991232876712329,0.986575342465753,57.4712920547945,68.5630470588235,"nwk"
55,79.7822857142857,81.518,78.8,7,2079-06-30,2079-07-06,180,6,2,0,0,0,4,1,0,78.1167199999999,0.991232876712329,0.996712328767123,0.986301369863014,57.4712920547945,68.5630470588235,"nwk"
56,83.1083243243243,87.1159999999999,79.8619999999999,37,2079-07-13,2079-08-18,193,7,35,8,0,0,37,34,0,78.1167199999999,0.998082191780822,1,0.991780821917808,57.4712920547945,68.5630470588235,"nwk"
57,79.4975,80.564,78.368,8,2079-08-22,2079-08-29,233,8,3,0,0,0,5,0,0,78.1167199999999,0.98986301369863,0.993424657534247,0.982739726027397,57.4712920547945,68.5630470588235,"nwk"
58,81.149,81.896,80.402,2,2079-09-03,2079-09-04,245,9,2,0,0,0,2,1,0,78.1167199999999,0.996164383561644,0.996986301369863,0.993424657534247,57.4712920547945,68.5630470588235,"nwk"
59,82.296,84.4520000000001,78.9619999999999,9,2079-09-09,2079-09-17,251,9,7,0,0,0,8,6,0,78.1167199999999,0.996986301369863,1,0.987397260273973,57.4712920547945,68.5630470588235,"nwk"
60,78.3949999999999,78.4399999999999,78.35,2,2079-10-01,2079-10-02,273,10,0,0,0,0,0,0,0,78.1167199999999,0.982739726027397,0.983561643835616,0.982465753424658,57.4712920547945,68.5630470588235,"nwk"
1,93.053,102.56,85.2980000000001,12,2070-06-11,2070-06-22,161,6,12,12,9,4,10,9,1,84.25436,0.998904109589041,1,0.984657534246575,49.6844378082192,67.2960352941176,"phil"
2,90.434,94.3700000000001,86.738,9,2070-06-27,2070-07-05,177,6,9,9,5,0,8,5,0,84.25436,0.996164383561644,0.999178082191781,0.989041095890411,49.6844378082192,67.2960352941176,"phil"
3,85.73,86.432,85.0280000000001,2,2070-07-13,2070-07-14,193,7,2,2,0,0,0,0,0,84.25436,0.986301369863014,0.988493150684931,0.983835616438356,49.6844378082192,67.2960352941176,"phil"
4,93.8363,105.224,85.892,20,2070-07-20,2070-08-08,200,7,20,20,14,9,18,14,0,84.25436,0.998904109589041,1,0.987397260273973,49.6844378082192,67.2960352941176,"phil"
5,88.4984,96.7459999999999,84.614,5,2070-08-10,2070-08-14,221,8,5,3,2,1,2,2,0,84.25436,0.993424657534247,1,0.981369863013699,49.6844378082192,67.2960352941176,"phil"
6,86.192,86.504,85.5860000000001,3,2070-08-16,2070-08-18,227,8,3,3,0,0,0,0,0,84.25436,0.987671232876712,0.988493150684931,0.985479452054794,49.6844378082192,67.2960352941176,"phil"
7,85.3340000000001,86.198,84.4700000000001,2,2071-07-03,2071-07-04,183,7,2,1,0,0,0,0,1,84.25436,0.984657534246575,0.987945205479452,0.981095890410959,49.6844378082192,67.2960352941176,"phil"
8,96.1745,100.652,87.6739999999999,8,2071-07-13,2071-07-20,193,7,8,8,6,6,8,6,0,84.25436,0.99972602739726,1,0.991780821917808,49.6844378082192,67.2960352941176,"phil"
9,88.925,89.51,88.34,2,2071-08-06,2071-08-07,217,8,2,2,0,0,2,1,0,84.25436,0.993698630136986,0.995068493150685,0.992876712328767,49.6844378082192,67.2960352941176,"phil"
10,87.72575,92.012,84.4520000000001,8,2071-08-29,2071-09-05,240,8,8,7,1,0,6,1,0,84.25436,0.991780821917808,0.998082191780822,0.981095890410959,49.6844378082192,67.2960352941176,"phil"
11,86.783,88.664,84.902,2,2071-09-12,2071-09-13,254,9,2,1,0,0,1,0,0,84.25436,0.98958904109589,0.993424657534247,0.983561643835616,49.6844378082192,67.2960352941176,"phil"
12,87.6668,90.374,85.7659999999999,5,2071-09-30,2071-10-04,272,9,5,5,1,0,3,1,0,84.25436,0.991780821917808,0.996164383561644,0.986301369863014,49.6844378082192,67.2960352941176,"phil"
13,86.171,86.504,85.838,2,2072-08-25,2072-08-26,237,8,2,2,0,0,0,0,1,84.25436,0.987671232876712,0.988493150684931,0.986849315068493,49.6844378082192,67.2960352941176,"phil"
14,88.7809999999999,92.912,84.6499999999999,2,2073-06-27,2073-06-28,177,6,2,1,1,0,1,1,1,84.25436,0.993698630136986,0.998904109589041,0.981917808219178,49.6844378082192,67.2960352941176,"phil"
15,88.6999999999999,88.8079999999999,88.5919999999999,2,2073-07-17,2073-07-18,197,7,2,2,0,0,2,0,0,84.25436,0.993424657534247,0.993698630136986,0.993424657534247,49.6844378082192,67.2960352941176,"phil"
16,93.935,98.3659999999999,86.7739999999999,12,2073-07-20,2073-07-31,200,7,12,12,10,6,11,10,0,84.25436,0.998904109589041,1,0.98958904109589,49.6844378082192,67.2960352941176,"phil"
17,91.8748571428571,97.2319999999999,84.9379999999999,21,2073-08-10,2073-08-30,221,8,21,20,14,6,19,16,0,84.25436,0.998082191780822,1,0.983835616438356,49.6844378082192,67.2960352941176,"phil"
18,93.4424705882353,101.444,84.3619999999999,17,2074-07-06,2074-07-22,186,7,17,16,13,7,14,14,1,84.25436,0.998904109589041,1,0.98027397260274,49.6844378082192,67.2960352941176,"phil"
19,92.5249999999999,94.7659999999999,90.2839999999999,2,2074-07-29,2074-07-30,209,7,2,2,2,0,2,2,0,84.25436,0.998904109589041,0.999452054794521,0.996164383561644,49.6844378082192,67.2960352941176,"phil"
20,93.884,98.294,87.566,6,2074-08-12,2074-08-17,223,8,6,6,5,3,6,5,0,84.25436,0.998904109589041,1,0.991506849315068,49.6844378082192,67.2960352941176,"phil"
21,87.494,89.564,85.4239999999999,2,2075-05-15,2075-05-16,134,5,2,2,0,0,1,1,1,84.25436,0.991232876712329,0.995068493150685,0.984657534246575,49.6844378082192,67.2960352941176,"phil"
22,87.728,92.5159999999999,84.398,3,2075-05-21,2075-05-23,140,5,3,2,1,0,1,1,0,84.25436,0.991780821917808,0.998904109589041,0.980821917808219,49.6844378082192,67.2960352941176,"phil"
23,88.604,92.264,85.388,3,2075-07-05,2075-07-07,185,7,3,3,1,0,2,1,0,84.25436,0.993424657534247,0.998356164383562,0.984657534246575,49.6844378082192,67.2960352941176,"phil"
24,91.3388,98.7260000000001,84.956,10,2075-07-12,2075-07-21,192,7,10,9,7,2,8,7,0,84.25436,0.996986301369863,1,0.983835616438356,49.6844378082192,67.2960352941176,"phil"
25,90.599,94.82,86.648,4,2075-07-25,2075-07-28,205,7,4,4,2,0,2,2,0,84.25436,0.996438356164384,0.999452054794521,0.988767123287671,49.6844378082192,67.2960352941176,"phil"
26,91.067,92.1200000000001,90.014,2,2075-08-04,2075-08-05,215,8,2,2,2,0,2,2,0,84.25436,0.996986301369863,0.998082191780822,0.995342465753425,49.6844378082192,67.2960352941176,"phil"
27,89.5408571428571,94.478,84.8839999999998,14,2075-08-10,2075-08-23,221,8,14,13,6,0,12,6,0,84.25436,0.995068493150685,0.999178082191781,0.983561643835616,49.6844378082192,67.2960352941176,"phil"
28,90.5385714285714,93.6319999999999,86.954,7,2075-09-09,2075-09-15,251,9,7,7,4,0,7,5,0,84.25436,0.996164383561644,0.998904109589041,0.99041095890411,49.6844378082192,67.2960352941176,"phil"
29,86.666,87.512,85.82,2,2076-05-30,2076-05-31,150,5,2,2,0,0,1,0,1,84.25436,0.988767123287671,0.991506849315068,0.986849315068493,49.6844378082192,67.2960352941176,"phil"
30,92.162,94.838,87.4760000000001,3,2076-06-05,2076-06-07,156,6,3,3,2,0,3,2,0,84.25436,0.998082191780822,0.999452054794521,0.991232876712329,49.6844378082192,67.2960352941176,"phil"
31,90.1355,95.648,87.5480000000001,8,2076-06-30,2076-07-07,181,6,8,8,3,1,8,3,0,84.25436,0.995890410958904,0.99972602739726,0.991506849315068,49.6844378082192,67.2960352941176,"phil"
32,87.062,88.34,85.1899999999999,3,2076-07-21,2076-07-23,202,7,3,3,0,0,2,0,0,84.25436,0.99041095890411,0.992876712328767,0.984657534246575,49.6844378082192,67.2960352941176,"phil"
33,86.405,86.432,86.378,2,2076-08-01,2076-08-02,213,8,2,2,0,0,0,0,0,84.25436,0.988493150684931,0.988493150684931,0.988493150684931,49.6844378082192,67.2960352941176,"phil"
34,93.3665,96.296,92.102,4,2076-08-15,2076-08-18,227,8,4,4,4,1,4,4,0,84.25436,0.998904109589041,0.99972602739726,0.998082191780822,49.6844378082192,67.2960352941176,"phil"
35,88.2769999999999,89.9239999999999,86.6299999999999,2,2077-05-24,2077-05-25,143,5,2,2,0,0,1,1,1,84.25436,0.992876712328767,0.995342465753425,0.988493150684931,49.6844378082192,67.2960352941176,"phil"
36,95.0719999999999,99.95,86.36,4,2077-06-05,2077-06-08,155,6,4,4,3,3,3,3,0,84.25436,0.999452054794521,1,0.988493150684931,49.6844378082192,67.2960352941176,"phil"
37,86.423,88.268,84.578,2,2077-06-23,2077-06-24,173,6,2,1,0,0,1,0,0,84.25436,0.988493150684931,0.992876712328767,0.981095890410959,49.6844378082192,67.2960352941176,"phil"
38,93.986,99.464,88.7899999999999,6,2077-07-05,2077-07-10,185,7,6,6,4,3,6,4,0,84.25436,0.998904109589041,1,0.993698630136986,49.6844378082192,67.2960352941176,"phil"
39,89.3705,93.056,84.5239999999999,4,2077-08-02,2077-08-05,213,8,4,3,2,0,3,2,0,84.25436,0.994794520547945,0.998904109589041,0.981095890410959,49.6844378082192,67.2960352941176,"phil"
40,93.4898,99.8419999999999,84.758,10,2077-08-08,2077-08-17,219,8,10,9,8,5,9,8,0,84.25436,0.998904109589041,1,0.982739726027397,49.6844378082192,67.2960352941176,"phil"
41,90.863,99.338,84.2899999999999,6,2077-08-20,2077-08-25,231,8,6,5,2,2,4,3,0,84.25436,0.996986301369863,1,0.98027397260274,49.6844378082192,67.2960352941176,"phil"
42,90.581,96.638,85.874,6,2077-08-29,2077-09-03,240,8,6,6,3,1,5,3,0,84.25436,0.996438356164384,1,0.986849315068493,49.6844378082192,67.2960352941176,"phil"
43,90.338,91.4179999999999,88.664,8,2077-09-18,2077-09-25,260,9,8,8,6,0,8,6,0,84.25436,0.996164383561644,0.996986301369863,0.993424657534247,49.6844378082192,67.2960352941176,"phil"
44,85.9519999999999,87.1879999999999,84.6499999999999,3,2077-09-27,2077-09-29,269,9,3,2,0,0,1,0,0,84.25436,0.987397260273973,0.990684931506849,0.981917808219178,49.6844378082192,67.2960352941176,"phil"
45,89.324,91.76,87.9619999999999,3,2078-06-19,2078-06-21,169,6,3,3,1,0,3,1,1,84.25436,0.993972602739726,0.997808219178082,0.992602739726027,49.6844378082192,67.2960352941176,"phil"
46,91.769,94.244,89.294,2,2078-07-11,2078-07-12,191,7,2,2,1,0,2,1,0,84.25436,0.997808219178082,0.999178082191781,0.993972602739726,49.6844378082192,67.2960352941176,"phil"
47,87.908,88.088,87.728,2,2078-07-31,2078-08-01,211,7,2,2,0,0,2,0,0,84.25436,0.992328767123288,0.992602739726027,0.991780821917808,49.6844378082192,67.2960352941176,"phil"
48,85.442,85.874,85.01,2,2078-08-10,2078-08-11,221,8,2,2,0,0,0,0,0,84.25436,0.984931506849315,0.986849315068493,0.983835616438356,49.6844378082192,67.2960352941176,"phil"
49,88.034,90.338,85.73,2,2078-08-13,2078-08-14,224,8,2,2,1,0,1,1,0,84.25436,0.992602739726027,0.996164383561644,0.986301369863014,49.6844378082192,67.2960352941176,"phil"
50,92.1308,95.5760000000001,90.3560000000001,5,2078-08-17,2078-08-21,228,8,5,5,5,1,5,5,0,84.25436,0.998082191780822,0.99972602739726,0.996164383561644,49.6844378082192,67.2960352941176,"phil"
51,85.883,86.9179999999999,84.6679999999999,4,2078-08-23,2078-08-26,234,8,4,3,0,0,1,0,0,84.25436,0.986849315068493,0.99041095890411,0.981917808219178,49.6844378082192,67.2960352941176,"phil"
52,87.0079999999999,88.0339999999999,85.9819999999999,2,2079-05-24,2079-05-25,143,5,2,2,0,0,1,0,1,84.25436,0.99041095890411,0.992602739726027,0.987671232876712,49.6844378082192,67.2960352941176,"phil"
53,92.5429999999999,94.802,90.2839999999999,2,2079-05-28,2079-05-29,147,5,2,2,2,0,2,2,0,84.25436,0.998904109589041,0.999452054794521,0.996164383561644,49.6844378082192,67.2960352941176,"phil"
54,89.4632,92.192,87.296,5,2079-06-08,2079-06-12,158,6,5,5,2,0,5,2,0,84.25436,0.995068493150685,0.998082191780822,0.990958904109589,49.6844378082192,67.2960352941176,"phil"
55,90.1465454545455,94.2260000000001,84.83,11,2079-07-13,2079-07-23,193,7,11,9,8,0,9,8,0,84.25436,0.995890410958904,0.999178082191781,0.983013698630137,49.6844378082192,67.2960352941176,"phil"
56,88.394,91.094,85.802,6,2079-07-29,2079-08-03,209,7,6,6,2,0,4,3,0,84.25436,0.993150684931507,0.996986301369863,0.986575342465753,49.6844378082192,67.2960352941176,"phil"
57,92.306,98.114,85.748,6,2079-08-08,2079-08-13,219,8,6,6,4,2,5,4,0,84.25436,0.998356164383562,1,0.986301369863014,49.6844378082192,67.2960352941176,"phil"
58,84.875,85.244,84.506,2,2079-09-03,2079-09-04,245,9,2,1,0,0,0,0,0,84.25436,0.983561643835616,0.984657534246575,0.981095890410959,49.6844378082192,67.2960352941176,"phil"
59,87.8,90.752,84.416,8,2079-09-09,2079-09-16,251,9,8,6,3,0,5,3,0,84.25436,0.991780821917808,0.996712328767123,0.980821917808219,49.6844378082192,67.2960352941176,"phil"
1,75.587,75.704,75.4700000000001,2,2070-06-21,2070-06-22,171,6,0,0,0,0,2,1,1,74.498,0.994246575342466,0.995890410958904,0.993424657534247,59.5814246575342,66.9588352941176,"prov"
2,77.7369772727273,80.942,74.5159999999999,88,2070-06-26,2070-09-21,176,6,6,0,0,0,85,81,0,74.498,1,1,0.98027397260274,59.5814246575342,66.9588352941176,"prov"
3,78.1358556701031,81.86,74.57,97,2071-07-06,2071-10-10,186,7,17,0,0,0,93,88,1,74.498,1,1,0.981917808219178,59.5814246575342,66.9588352941176,"prov"
4,75.14,75.614,74.714,6,2072-07-10,2072-07-15,191,7,0,0,0,0,2,0,1,74.498,0.989041095890411,0.995068493150685,0.983561643835616,59.5814246575342,66.9588352941176,"prov"
5,74.8985,75.272,74.498,4,2072-07-17,2072-07-20,198,7,0,0,0,0,1,0,0,74.498,0.985753424657534,0.990684931506849,0.98027397260274,59.5814246575342,66.9588352941176,"prov"
6,77.1909756097561,79.988,74.948,41,2072-07-24,2072-09-02,205,7,0,0,0,0,38,37,0,74.498,0.99972602739726,1,0.986575342465753,59.5814246575342,66.9588352941176,"prov"
7,74.651,74.7499999999999,74.552,2,2072-09-04,2072-09-05,247,9,0,0,0,0,0,0,0,74.498,0.982191780821918,0.983835616438356,0.981095890410959,59.5814246575342,66.9588352941176,"prov"
8,74.9899999999999,75.3079999999999,74.8039999999999,6,2073-06-28,2073-07-03,178,6,0,0,0,0,1,0,1,74.498,0.986849315068493,0.990684931506849,0.984383561643836,59.5814246575342,66.9588352941176,"prov"
9,80.1867297297297,84.3079999999999,74.624,74,2073-07-11,2073-09-22,191,7,39,0,0,0,71,67,0,74.498,1,1,0.981917808219178,59.5814246575342,66.9588352941176,"prov"
10,78.4362597402597,81.806,74.5339999999999,77,2074-07-01,2074-09-15,181,7,21,0,0,0,72,69,1,74.498,1,1,0.980547945205479,59.5814246575342,66.9588352941176,"prov"
11,79.161694117647,82.1299999999999,74.66,85,2075-07-05,2075-09-27,185,7,33,0,0,0,83,80,1,74.498,1,1,0.982465753424658,59.5814246575342,66.9588352941176,"prov"
12,77.556054054054,79.9520000000001,74.6060000000001,74,2076-07-03,2076-09-14,184,7,0,0,0,0,72,70,1,74.498,1,1,0.981917808219178,59.5814246575342,66.9588352941176,"prov"
13,76.28225,77.3419999999999,74.7319999999999,16,2077-07-05,2077-07-20,185,7,0,0,0,0,14,13,1,74.498,0.998356164383562,0.99972602739726,0.983561643835616,59.5814246575342,66.9588352941176,"prov"
14,78.6879436619718,82.328,74.642,71,2077-07-26,2077-10-04,206,7,16,0,0,0,68,67,0,74.498,1,1,0.982191780821918,59.5814246575342,66.9588352941176,"prov"
15,77.936,80.1319999999999,74.876,67,2078-07-01,2078-09-05,181,7,2,0,0,0,63,58,1,74.498,1,1,0.985479452054794,59.5814246575342,66.9588352941176,"prov"
16,75.448,76.244,74.5339999999999,18,2078-09-08,2078-09-25,250,9,0,0,0,0,13,7,0,74.498,0.992328767123288,0.998356164383562,0.980547945205479,59.5814246575342,66.9588352941176,"prov"
17,74.7995,75.146,74.57,4,2078-10-09,2078-10-12,281,10,0,0,0,0,0,0,0,74.498,0.984109589041096,0.989041095890411,0.981917808219178,59.5814246575342,66.9588352941176,"prov"
18,75.146,75.4520000000001,74.8039999999999,7,2079-06-19,2079-06-25,169,6,0,0,0,0,4,0,1,74.498,0.989041095890411,0.992602739726027,0.984383561643836,59.5814246575342,66.9588352941176,"prov"
19,76.192,77.1440000000001,74.714,9,2079-07-01,2079-07-09,181,7,0,0,0,0,8,6,0,74.498,0.997808219178082,0.99972602739726,0.983561643835616,59.5814246575342,66.9588352941176,"prov"
20,77.883572815534,81.2659999999999,74.57,103,2079-07-12,2079-10-22,192,7,15,0,0,0,95,92,0,74.498,1,1,0.981917808219178,59.5814246575342,66.9588352941176,"prov"
